material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis,eg_target_score,score_stability_norm,score_eg_norm,score_layered_norm,score_formE_norm,complexity,score_complexity_norm,baseline_score_v3,gating_efficiency_eta,quantum_proxy,dielectric_proxy,surface_proxy,debye_length_nm_physio_0p15M,loc_ooc_score_physio_0p15M_2nm,loc_ooc_score_physio_0p15M_5nm,loc_ooc_score_physio_0p15M_10nm,debye_length_nm_diluted_0p01M,loc_ooc_score_diluted_0p01M_2nm,loc_ooc_score_diluted_0p01M_5nm,loc_ooc_score_diluted_0p01M_10nm,loc_ooc_score_robust_min,loc_ooc_score_main
mp-1217684,Tb2TeS2,"S,Tb,Te",3,1.8187,0.0,-2.164107915125001,5.5411108446318025,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b,0.8684293759410328,1.0,0.8241706136044367,1.0,0.5465365998451046,35,0.8552631578947368,0.8508762891596038,0.6666666666666666,0.3547734771348494,0.18046922865092915,0.3333333333333333,0.7849246248313698,0.0011131476722654624,2.4359550320889602e-05,4.1705827346108334e-08,3.0399999999999996,0.007369223679781109,0.002746892465583285,0.000530324295164729,4.1705827346108334e-08,2.4359550320889602e-05
mp-560611,HoCuS2,"Cu,Ho,S",3,1.6598000000000002,0.001111513749989,-1.59056209953126,5.875924288384839,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.965154851904278,0.9774877882759152,0.9534333803078164,1.0,0.3983897370968303,46,0.7105263157894737,0.8323352605580421,0.6666666666666666,0.37596811790360174,0.17018599133020446,0.3333333333333333,0.7849246248313698,0.001112431563847716,2.4343879373115166e-05,4.167899721855586e-08,3.0399999999999996,0.007364482922340898,0.002745125339022938,0.0005299831277694545,4.167899721855586e-08,2.4343879373115166e-05
mp-1193579,Ba(TmS2)2,"Ba,S,Tm",3,1.7438999999999991,0.0,-2.421872578928573,5.716074406100827,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9206999113258566,1.0,0.8940243305660024,1.0,0.6131172028791119,58,0.5526315789473684,0.8513926811120598,0.6666666666666666,0.3644447683953498,0.17494523845467957,0.3333333333333333,0.7849246248313698,0.0011084913865321753,2.4257654562173596e-05,4.1531372281695004e-08,3.0399999999999996,0.007338398289816693,0.002735402241494383,0.000528105953869036,4.1531372281695004e-08,2.4257654562173596e-05
mp-1193169,Ba(TmSe2)2,"Ba,Se,Tm",3,1.380399999999999,0.0,-2.229560272410717,6.621662694958519,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9803291573255122,1.0,0.9737121401900236,1.0,0.5634429412876272,58,0.5526315789473684,0.8613797811997682,0.6666666666666666,0.420097462611326,0.15101947140275837,0.3333333333333333,0.7849246248313698,0.001103015156433293,2.413781556328228e-05,4.1326196712718865e-08,3.0399999999999996,0.007302144731078632,0.002721888656933042,0.0005254969757974752,4.1326196712718865e-08,2.413781556328228e-05
mp-12454,ErCuS2,"Cu,Er,S",3,1.629299999999999,0.0,-1.588405923489585,6.090041066704614,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.977047387543934,1.0,0.9693264223899734,1.0,0.3978327969057901,46,0.7105263157894737,0.8429507965575987,0.6666666666666666,0.3803293652302896,0.16420250521251586,0.3333333333333333,0.7849246248313698,0.0010857706884670462,2.3760446508262076e-05,4.068010561304285e-08,3.0399999999999996,0.0071879834703148515,0.002679334824849764,0.0005172813898985454,4.068010561304285e-08,2.3760446508262076e-05
mp-1223956,Ho2TeS2,"Ho,S,Te",3,1.7469,0.0,-2.132453860333329,5.858626524987115,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b,0.9188190038905474,1.0,0.8915107084144462,1.0,0.538360358674565,35,0.8552631578947368,0.8660760646279982,0.6666666666666666,0.36404674360187844,0.17068847036672974,0.3333333333333333,0.7849246248313698,0.0010803383996228007,2.3641569097154807e-05,4.047657637224481e-08,3.0399999999999996,0.007152020810028322,0.002665929673252258,0.0005146933462595621,4.047657637224481e-08,2.3641569097154807e-05
mp-10930,TbSF,"F,S,Tb",3,1.2587,0.0,-3.3604610242708333,7.129524793647941,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.922314493921492,1.0,0.8961820393940497,0.6538461538461545,0.85555456325858,36,0.8421052631578947,0.8774438718929412,0.6666666666666666,0.4427325452694027,0.14026180270681593,0.3333333333333333,0.7849246248313698,0.001079640929283362,2.3626306015486304e-05,4.045044454959412e-08,3.0399999999999996,0.007147403439782309,0.0026642085395086343,0.0005143610583921237,4.045044454959412e-08,2.3626306015486304e-05
mp-14969,BaErCuS3,"Ba,Cu,Er,S",4,1.157499999999999,0.0,-1.958185137916666,5.612282881480234,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.8496546151242408,1.0,0.7990802482874964,1.0,0.4933467541825646,52,0.631578947368421,0.8115973076452291,0.6666666666666666,0.46349942062572447,0.17818061226027349,0.25,0.7849246248313698,0.0010768851341152466,2.3565999613429915e-05,4.034719435166778e-08,3.0399999999999996,0.0071291596150719954,0.0026574081183492553,0.0005130481462183285,4.034719435166778e-08,2.3565999613429915e-05
mp-1225289,Dy2TeS2,"Dy,S,Te",3,1.835799999999999,0.0,-2.158092713125,5.704344939545537,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b,0.8550345607872868,1.0,0.8062699431863196,1.0,0.5449828733931474,35,0.8552631578947368,0.8460903762646832,0.6666666666666666,0.35263417730446445,0.17530496675743973,0.3333333333333333,0.7849246248313698,0.0010747738678695642,2.3519797750340338e-05,4.026809244298311e-08,3.0399999999999996,0.0071151826795766895,0.0026521981884472306,0.0005120422996343188,4.026809244298311e-08,2.3519797750340338e-05
mp-567515,Rb2Hg2PdBr8,"Br,Hg,Pd,Rb",4,1.5753,0.0,-1.190028612307692,4.713452757898962,13,1.0,0.0,c,12,12,0,52,,True,0.0,1.0,c,0.9921558025575044,1.0,0.9895171271211562,1.0,0.2949319523052693,53,0.618421052631579,0.8182077775045009,0.6666666666666666,0.3883042752300703,0.2121586979574934,0.25,0.7849246248313698,0.0010742188101074094,2.3507651152161955e-05,4.024729633140482e-08,3.0399999999999996,0.007111508104399982,0.0026508284834001698,0.0005117778597726323,4.024729633140482e-08,2.3507651152161955e-05
mp-864638,Ba2InBiS5,"Ba,Bi,In,S",4,1.452899999999999,0.0,-1.520311703796295,4.952783993877049,18,1.0,0.0,c,56,56,0,104,,True,0.0,1.0,c,0.996923616794362,1.0,0.99588877691917,1.0,0.3802440625020536,58,0.5526315789473684,0.83028416462494,0.6666666666666666,0.4076807044722575,0.20190664507805398,0.25,0.7849246248313698,0.0010733231796442365,2.348805163641021e-05,4.0213740128222016e-08,3.0399999999999996,0.007105578881007621,0.0026486183538436572,0.0005113511647294279,4.0213740128222016e-08,2.348805163641021e-05
mp-1213115,CsYbMnSe3,"Cs,Mn,Se,Yb",4,1.2409,0.0,-1.693548189445043,5.42262004178134,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.9109748274439148,1.0,0.8810278450332772,1.0,0.4249910402754515,52,0.631578947368421,0.8184130640502517,0.6666666666666666,0.4462492748449284,0.18441269945063277,0.25,0.7849246248313698,0.0010730700849390072,2.3482513042240188e-05,4.0204257537240156e-08,3.0399999999999996,0.007103903351748142,0.0026479937970519617,0.0005112305856953026,4.0204257537240156e-08,2.3482513042240188e-05
mp-677152,Ho10Te7S10,"Ho,S,Te",3,1.576999999999999,0.0,-2.011044901913577,6.292408421783816,27,1.0,0.0,b,20,0,0,140,,True,0.0,1.0,b,0.9917990902271188,1.0,0.989040421038465,1.0,0.5070004292488709,57,0.5657894736842105,0.8552391384778115,0.6666666666666666,0.388048117966628,0.15892166130508625,0.3333333333333333,0.7849246248313698,0.0010721786467131386,2.3463005267250356e-05,4.017085840281791e-08,3.0399999999999996,0.007098001881667569,0.0026457940125964204,0.0005108058879120744,4.017085840281791e-08,2.3463005267250356e-05
mp-21228,SrCuSeF,"Cu,F,Se,Sr",4,1.1989,0.000477161562498,-2.225306626953122,5.546135948056412,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.8816868360236068,0.9903357361781115,0.8418877243518091,1.0,0.5623442248247867,48,0.6842105263157895,0.8384625495379221,0.6666666666666666,0.4547728409659375,0.18030571362940356,0.25,0.7849246248313698,0.0010692118148284968,2.3398080646386293e-05,4.005970138256922e-08,3.0399999999999996,0.007078360958613996,0.0026384728203111343,0.0005093924339137449,4.005970138256922e-08,2.3398080646386293e-05
mp-1192674,Ba(LuSe2)2,"Ba,Lu,Se",3,1.3795,0.0,-2.217454517529764,6.842874325971653,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9800349801843355,1.0,0.9733190053846305,1.0,0.5603160252539775,58,0.5526315789473684,0.8606561142916899,0.6666666666666666,0.4202563563773902,0.14613742009035144,0.3333333333333333,0.7849246248313698,0.0010677613652765629,2.336633975546178e-05,4.0005358010081996e-08,3.0399999999999996,0.007068758740102693,0.002634893574677167,0.0005087014127173064,4.0005358010081996e-08,2.336633975546178e-05
mp-1215853,Yb(TmSe2)2,"Se,Tm,Yb",3,1.1118,0.001658422857129,-2.121624781607145,7.721091041005989,7,1.0,0.0,b,24,0,0,36,,True,0.0,1.0,b,0.8111482034067247,0.9664108820173216,0.7476207412149547,1.0,0.5355632080440135,37,0.8289473684210527,0.8168358283598431,0.6666666666666666,0.4735296903115826,0.12951537479471412,0.3333333333333333,0.7849246248313698,0.0010662695744383748,2.3333694173122184e-05,3.994946572131914e-08,3.0399999999999996,0.0070588828353652005,0.0026312123119698536,0.0005079906957616801,3.994946572131914e-08,2.3333694173122184e-05
mp-984052,Ba(LuS2)2,"Ba,Lu,S",3,1.7477,0.0,-2.415832439761902,5.940859147785773,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.9183142005238611,1.0,0.8908360952458967,1.0,0.6115570351579351,58,0.5526315789473684,0.8502835887377981,0.6666666666666666,0.3639407504458274,0.16832582209472374,0.3333333333333333,0.7849246248313698,0.0010650743023303136,2.3307537453947435e-05,3.9904682972891015e-08,3.0399999999999996,0.0070509699341913794,0.0026282627626604852,0.0005074212458548698,3.9904682972891015e-08,2.3307537453947435e-05
mp-1192751,Sr(LuS2)2,"Lu,S,Sr",3,1.8411,0.0,-2.434813495297616,5.74670807701452,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.8507847458509203,1.0,0.8005905414446229,1.0,0.6164598410939452,58,0.5526315789473684,0.8287027614746816,0.6666666666666666,0.35197634718946885,0.17401266718241087,0.3333333333333333,0.7849246248313698,0.001064860749760596,2.3302864179504332e-05,3.989668189017407e-08,3.0399999999999996,0.007049556180479404,0.002627735783213482,0.0005073195054309909,3.989668189017407e-08,2.3302864179504332e-05
mp-1194337,Sr(LuSe2)2,"Lu,Se,Sr",3,1.431,0.0,-2.235004940654761,6.732635181737837,28,1.0,0.0,b,112,0,0,160,,True,0.0,1.0,b,0.993409314468916,1.0,0.9911923054146832,1.0,0.5648492988917277,58,0.5526315789473684,0.8660310940267532,0.6666666666666666,0.41135335252982314,0.1485302519751083,0.3333333333333333,0.7849246248313698,0.001062254146000997,2.324582260538924e-05,3.979902138288819e-08,3.0399999999999996,0.0070323000278344,0.002621303518738247,0.0005060776708244738,3.979902138288819e-08,2.324582260538924e-05
mp-12455,TmCuS2,"Cu,S,Tm",3,1.6576,0.0,-1.591410292656252,6.181075342612141,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.9660913452993348,1.0,0.9546848988559444,1.0,0.3986088253493391,46,0.7105263157894737,0.8394456213628013,0.6666666666666666,0.37627934978928357,0.1617841467011462,0.3333333333333333,0.7849246248313698,0.001058387795841726,2.3161213389909984e-05,3.965416249648906e-08,3.0399999999999996,0.0070067041434266845,0.002611762603021113,0.0005042356695571106,3.965416249648906e-08,2.3161213389909984e-05
mp-17410,CsEr3Se5,"Cs,Er,Se",3,1.6727999999999992,0.0,-2.128006259201388,6.147031190644895,36,1.0,0.0,b,144,0,0,200,,True,0.0,1.0,b,0.9593761974989308,1.0,0.9457108558247972,1.0,0.5372115434682844,66,0.4473684210526315,0.8386068647551194,0.6666666666666666,0.37413947919784507,0.16268015713372172,0.3333333333333333,0.7849246248313698,0.0010581971717249317,2.3157041869921107e-05,3.964702046430311e-08,3.0399999999999996,0.007005442179906103,0.0026112922036633044,0.0005041448526754881,3.964702046430311e-08,2.3157041869921107e-05
mp-12955,HoAgSe2,"Ag,Ho,Se",3,1.271199999999999,0.0,-1.43280780408854,7.279367599243141,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b,0.9298727263794352,1.0,0.9062827706561244,1.0,0.3576418084754531,46,0.7105263157894737,0.8191516859380691,0.6666666666666666,0.44029587883057436,0.13737457084925525,0.3333333333333333,0.7849246248313698,0.0010515972580713738,2.301261275888486e-05,3.9399744324584554e-08,3.0399999999999996,0.00696174964818538,0.002595005727448013,0.0005010005308180407,3.9399744324584554e-08,2.301261275888486e-05
mp-1181462,DyAgSe2,"Ag,Dy,Se",3,1.306,0.0,-1.436800769505207,7.182270842213075,16,1.0,0.0,a,0,0,32,80,,True,0.0,1.0,a,0.9490704736009248,1.0,0.93193840993429,1.0,0.3586731912934573,46,0.7105263157894737,0.8257718723212113,0.6666666666666666,0.43365134431916735,0.1392317307393367,0.3333333333333333,0.7849246248313698,0.0010497294818760804,2.2971739306645763e-05,3.932976515339019e-08,3.0399999999999996,0.0069493846575288615,0.002590396653121149,0.0005001106874316025,3.932976515339019e-08,2.2971739306645763e-05
mp-1225541,Er2TeS2,"Er,S,Te",3,1.77,0.0,-2.137644830458333,5.995026044718351,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b,0.903707077873196,1.0,0.8713153116198944,1.0,0.5397011860639921,35,0.8552631578947368,0.8612953809072458,0.6666666666666666,0.36101083032490977,0.16680494672429408,0.3333333333333333,0.7849246248313698,0.001046954077382638,2.2911003784213914e-05,3.922578026126572e-08,3.0399999999999996,0.006931011015806713,0.002583547842418012,0.0004987884330097913,3.922578026126572e-08,2.2911003784213914e-05
mp-556975,Nd3CuSiS7,"Cu,Nd,S,Si",4,1.6357,0.0,-1.842290476666665,4.7699146974497975,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9747486066581328,1.0,0.9662543591679074,1.0,0.4634111675098806,64,0.4736842105263158,0.8316142443465846,0.6666666666666666,0.3794058504382138,0.2096473550218085,0.25,0.7849246248313698,0.0010371776514395694,2.2697061514331653e-05,3.8859491095324405e-08,3.0399999999999996,0.006866289441699064,0.002559422749734942,0.0004941307615016291,3.8859491095324405e-08,2.2697061514331653e-05
mp-12444,SrCuSF,"Cu,F,S,Sr",4,1.5126,0.0,-2.279969743203125,5.004838895047967,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.9997795243083384,1.0,0.9997053774892802,1.0,0.5764637057107188,48,0.6842105263157895,0.8836401381460428,0.6666666666666666,0.39799410968717663,0.19980663133621526,0.25,0.7849246248313698,0.0010369224603156918,2.2691477043215717e-05,3.884992995872243e-08,3.0399999999999996,0.006864600033797665,0.002558793019652467,0.0004940091836945918,3.884992995872243e-08,2.2691477043215717e-05
mp-4044,ErAgSe2,"Ag,Er,Se",3,1.2801,0.0,-1.432454579713541,7.379786196461983,16,1.0,0.0,b,32,0,0,80,,True,0.0,1.0,b,0.9350445301487348,1.0,0.9131943072229812,1.0,0.3575505706325824,46,0.7105263157894737,0.8208613225112092,0.6666666666666666,0.4385772553835358,0.13550528069219947,0.3333333333333333,0.7849246248313698,0.0010332390261909579,2.2610870668023344e-05,3.8711924309090804e-08,3.0399999999999996,0.006840215084117394,0.00254970348221121,0.0004922543270348193,3.8711924309090804e-08,2.2610870668023344e-05
mp-1215860,Yb(LuSe2)2,"Lu,Se,Yb",3,1.142,0.0,-2.097835319226188,7.94757443061203,7,1.0,0.0,b,24,0,0,36,,True,0.0,1.0,b,0.8369377738215532,1.0,0.7820856139975826,1.0,0.5294183907994514,37,0.8289473684210527,0.8342998185013912,0.6666666666666666,0.4668534080298786,0.1258245529791146,0.3333333333333333,0.7849246248313698,0.0010212790086057378,2.234914380332717e-05,3.8263823449794715e-08,3.0399999999999996,0.006761037768298885,0.002520189983677613,0.00048655635177594737,3.8263823449794715e-08,2.234914380332717e-05
mp-1216554,Tm2TeS2,"S,Te,Tm",3,1.788999999999999,0.0,-2.136118575124999,6.112637134026525,5,1.0,0.0,b,8,0,24,24,,True,0.0,1.0,b,0.8904739865271887,1.0,0.85363076695998,1.0,0.5393069543683913,35,0.8552631578947368,0.856795398403147,0.6666666666666666,0.3585514521333813,0.1635955117364015,0.3333333333333333,0.7849246248313698,0.0010198148841005432,2.2317103656768936e-05,3.820896772368734e-08,3.0399999999999996,0.0067513450193109,0.0025165769926323097,0.00048585881557693556,3.820896772368734e-08,2.2317103656768936e-05
mp-510460,CsLaZnTe3,"Cs,La,Te,Zn",4,1.587399999999999,0.0,-1.366428569109195,4.941940810639995,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.9894466921735876,1.0,0.9858967044761126,1.0,0.3404960545592812,52,0.631578947368421,0.8277312817677265,0.6666666666666666,0.3864883667001625,0.2023496513448726,0.25,0.7849246248313698,0.0010197615334358056,2.231593615830067e-05,3.8206968857168744e-08,3.0399999999999996,0.006750991828991492,0.0025164453402535167,0.0004858333983260367,3.8206968857168744e-08,2.231593615830067e-05
mp-556962,Pr3CuGeS7,"Cu,Ge,Pr,S",4,1.660299999999999,0.0,-1.750185992291665,4.83538426922588,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.964940329867771,1.0,0.9531466956295396,1.0,0.4396205826355437,64,0.4736842105263158,0.8235792114871252,0.6666666666666666,0.3758974551742286,0.2068087962241923,0.25,0.7849246248313698,0.001013673589700829,2.218271073326691e-05,3.797887447523735e-08,3.0399999999999996,0.00671068862371985,0.002501422242067031,0.0004829329884786324,3.797887447523735e-08,2.218271073326691e-05
mp-1104423,Ba2YAg5S6,"Ag,Ba,S,Y",4,1.365799999999999,0.0,-1.240946243095236,5.4409295425923965,14,1.0,0.0,b,16,0,0,76,,True,0.0,1.0,b,0.9752968537997058,1.0,0.9669870300764886,1.0,0.3080839744361269,54,0.6052631578947368,0.8138898681958212,0.6666666666666666,0.42268999915462013,0.18379212452060864,0.25,0.7849246248313698,0.0010129980509291465,2.216792759073109e-05,3.795356435324782e-08,3.0399999999999996,0.006706216444118772,0.0024997552284188166,0.00048261114921877935,3.795356435324782e-08,2.216792759073109e-05
mp-12457,LuCuS2,"Cu,Lu,S",3,1.693699999999999,0.001643513749968,-1.581217371822916,6.4260803830032,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.9492238004110156,0.9667128458724956,0.9321433140454848,1.0,0.3959759942787524,46,0.7105263157894737,0.8232975127078178,0.6666666666666666,0.3712365890782197,0.15561585607378514,0.3333333333333333,0.7849246248313698,0.0010043916551812492,2.1979589659003023e-05,3.763111220778937e-08,3.0399999999999996,0.006649240665501821,0.0024785173960765786,0.00047851090189973016,3.763111220778937e-08,2.1979589659003023e-05
mp-10931,HoSF,"F,Ho,S",3,1.299599999999999,0.0,-3.333161717604165,7.5402904554460175,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.9457490688802632,1.0,0.927499724476722,0.6538461538461545,0.848503153366097,36,0.8421052631578947,0.8838630111851126,0.6666666666666666,0.4348582362149941,0.13262088588082763,0.3333333333333333,0.7849246248313698,0.0010026701834780793,2.1941917858913808e-05,3.756661456437473e-08,3.0399999999999996,0.006637844235041471,0.0024742693544474487,0.0004776907606998014,3.756661456437473e-08,2.1941917858913808e-05
mp-510462,CsDyZnTe3,"Cs,Dy,Te,Zn",4,1.3714,0.0,-1.304693866053643,5.586292108158935,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.9772923993216244,1.0,0.9696538531929108,1.0,0.3245499830655706,52,0.631578947368421,0.820481354648184,0.6666666666666666,0.4216918276123809,0.17900961507893082,0.25,0.7849246248313698,0.0009843086064152532,2.1540102563803408e-05,3.687866921636357e-08,3.0399999999999996,0.006516287525306706,0.002428958854370263,0.0004689429632093407,3.687866921636357e-08,2.1540102563803408e-05
mp-554097,Sm3CuSiS7,"Cu,S,Si,Sm",4,1.655699999999999,0.0,-1.836235165624999,5.015371645015898,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9668904050083376,1.0,0.9557527526733414,1.0,0.4618470808939595,64,0.4736842105263158,0.8286760253997588,0.6666666666666666,0.3765485559362881,0.19938701870553607,0.25,0.7849246248313698,0.0009789885340975002,2.1423680841363537e-05,3.6679344344128546e-08,3.0399999999999996,0.006481067757185244,0.002415830617272796,0.00046640838161479285,3.6679344344128546e-08,2.1423680841363537e-05
mp-554150,Nd3CuGeS7,"Cu,Ge,Nd,S",4,1.675799999999999,0.0,-1.752089916666665,4.979338370693317,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.957983715107217,1.0,0.9438499590471268,1.0,0.4401123662305025,64,0.4736842105263158,0.8213533840605137,0.6666666666666666,0.37372000896928037,0.20082989456704892,0.25,0.7849246248313698,0.0009786658860294055,2.1416620177224797e-05,3.666725582707301e-08,3.0399999999999996,0.00647893177303608,0.0024150344250250234,0.0004662546660624347,3.666725582707301e-08,2.1416620177224797e-05
mp-10932,ErSF,"Er,F,S",3,1.324399999999999,0.0,-3.323758545381942,7.739259604601134,6,0.8333333333333334,0.1666666666666666,c,24,24,4,36,,True,0.0769230769230769,0.9230769230769232,c,0.958077229526023,1.0,0.9439749305955338,0.6538461538461545,0.8460743143322669,36,0.8421052631578947,0.8874960449080496,0.6666666666666666,0.43021855102392037,0.12921132654672565,0.3333333333333333,0.7849246248313698,0.0009664695917478846,2.1149722755003677e-05,3.62103024899365e-08,3.0399999999999996,0.006398190265988729,0.0023849378711672913,0.0004604441241823032,3.62103024899365e-08,2.1149722755003677e-05
mp-568638,Y3CuSiSe7,"Cu,Se,Si,Y",4,1.5105,0.0,-1.576679984283854,5.390983811800236,24,1.0,0.0,a,0,0,24,130,,True,0.0,1.0,a,0.9998468867230343,1.0,0.9997953998128588,1.0,0.3948039872468656,64,0.4736842105263158,0.8262780684552194,0.6666666666666666,0.3983270264887473,0.18549489943025174,0.25,0.7849246248313698,0.000963455112926281,2.108375545311222e-05,3.6097360302296256e-08,3.0399999999999996,0.006378233912247137,0.0023774991014792845,0.00045900797029527907,3.6097360302296256e-08,2.108375545311222e-05
mp-553874,Ba2LaAg5S6,"Ag,Ba,La,S",4,1.4647,0.0,-1.270610511309522,5.546750588830426,14,1.0,0.0,c,16,16,0,76,,True,0.0,1.0,c,0.9982708162084392,1.0,0.997689158068299,1.0,0.315746253808038,54,0.6052631578947368,0.823097856068156,0.6666666666666666,0.40572889195439615,0.18028573377965018,0.25,0.7849246248313698,0.0009537993804905449,2.08724543777799e-05,3.573559310833047e-08,3.0399999999999996,0.006314311349334847,0.0023536718417739915,0.0004544077994231975,3.573559310833047e-08,2.08724543777799e-05
mp-1086652,BaAgSF,"Ag,Ba,F,S",4,1.4324,0.0,-2.250060911041666,5.637314434554091,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.99367321006597,1.0,0.9915449723274724,1.0,0.5687382554803864,48,0.6842105263157895,0.8800549468095243,0.6666666666666666,0.41111659266568,0.17738943101531987,0.25,0.7849246248313698,0.0009509386192659176,2.0809850952606736e-05,3.562841019209625e-08,3.0399999999999996,0.00629537263178283,0.0023466123979557526,0.00045304487946398194,3.562841019209625e-08,2.0809850952606736e-05
mp-561096,Yb2PrDyS6,"Dy,Pr,S,Yb",4,1.271199999999999,0.0,-2.405467888854167,6.046102455909144,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.9298727263794352,1.0,0.9062827706561244,1.0,0.6088798720455407,60,0.5263157894736843,0.8509782460205078,0.6666666666666666,0.44029587883057436,0.16539580784355587,0.25,0.7849246248313698,0.0009495740930228689,2.0779990363118125e-05,3.557728607144297e-08,3.0399999999999996,0.006286339239940494,0.00234324518356946,0.000452394793733123,3.557728607144297e-08,2.0779990363118125e-05
mp-1218227,SrLaCuSe3,"Cu,La,Se,Sr",4,1.407599999999999,0.002503860833332,-1.81310261078125,5.725503229849695,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b,0.9882120290073672,0.9492876761909862,0.9842467154197336,1.0,0.4558719428417254,64,0.4736842105263158,0.819390791333206,0.6666666666666666,0.41535138727363363,0.17465713664897398,0.25,0.7849246248313698,0.0009459359708875938,2.0700375572164634e-05,3.5440978106724284e-08,3.0399999999999996,0.006262254263205429,0.0023342674616272123,0.00045066152454954165,3.5440978106724284e-08,2.0700375572164634e-05
mp-1080438,SrAgTeF,"Ag,F,Sr,Te",4,1.284699999999999,0.0,-2.160155414583333,6.034281461051804,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.9376479872245268,1.0,0.9166735360534318,1.0,0.5455156691028014,48,0.6842105263157895,0.8566925704654972,0.6666666666666666,0.4376942268131485,0.1657198137764186,0.25,0.7849246248313698,0.0009458123796414703,2.0697670964991502e-05,3.5436347566409875e-08,3.0399999999999996,0.006261436068494845,0.002333962477956809,0.0004506026433767,3.5436347566409875e-08,2.0697670964991502e-05
mp-568801,Pr3CuSiSe7,"Cu,Pr,Se,Si",4,1.363299999999999,0.0,-1.635427651367187,5.834435608837418,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9743798965206792,1.0,0.9657616193596592,1.0,0.4099785074605054,64,0.4736842105263158,0.8208045273846476,0.6666666666666666,0.42313713874666803,0.1713961841459524,0.25,0.7849246248313698,0.0009456752721959111,2.0694670576271586e-05,3.543121062043691e-08,3.0399999999999996,0.006260528394284439,0.0023336241406287385,0.00045053732283456565,3.543121062043691e-08,2.0694670576271586e-05
mp-17929,RbHo2Cu3S5,"Cu,Ho,Rb,S",4,1.4733,0.0,-1.464414154090907,5.618353950462326,22,1.0,0.0,c,24,24,0,128,,True,0.0,1.0,c,0.99901036501202,1.0,0.9986774822250016,1.0,0.3658057275006966,62,0.5,0.8228305160563898,0.6666666666666666,0.4043181174948449,0.17798807423261603,0.25,0.7849246248313698,0.0009383694190659293,2.053479304933518e-05,3.5157485348537515e-08,3.0399999999999996,0.006212162425215039,0.002315595631548212,0.00044705667825499306,3.5157485348537515e-08,2.053479304933518e-05
mp-1079647,BaAgSeF,"Ag,Ba,F,Se",4,1.269299999999999,0.0,-2.263063682252604,6.142612558392519,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c,0.9287458744553808,1.0,0.9047768592515256,1.0,0.5720968707985714,48,0.6842105263157895,0.8590346416041746,0.6666666666666666,0.440664522099326,0.16279717961923573,0.25,0.7849246248313698,0.000935437342319392,2.0470628992012377e-05,3.5047630484171e-08,3.0399999999999996,0.006192751586985873,0.002308360203828919,0.0004456597822521368,3.5047630484171e-08,2.0470628992012377e-05
