material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis
mp-1195068,Ba3Ta2Se9,"Ba,Se,Ta",3,1.202,0.0,-1.576411595947172,5.933794719184651,56,1.0,0.0,b,16,0,0,252,,True,0.0,1.0,b
mp-1095255,Ba3ThSe7,"Ba,Se,Th",3,0.923,0.0,-1.938250703309655,5.577608409489746,11,0.9230769230769232,0.0769230769230769,b,26,2,2,70,,True,0.06666666666666667,0.9333333333333333,b
mp-8570,Ba3Zr2S7,"Ba,S,Zr",3,1.005799999999999,0.0,-2.149402541875,4.184248212763276,48,1.0,0.0,c,28,28,0,288,,True,0.0,1.0,c
mp-1195344,Ba4Ga4SnSe12,"Ba,Ga,Se,Sn",4,1.3292,0.007873375714289,-1.445290525624999,4.89537210890439,42,1.0,0.0,a,0,0,32,208,,True,0.0,1.0,a
mp-1228309,Ba4Ga5AgSe12,"Ag,Ba,Ga,Se",4,1.5706,0.013194890176769,-1.3977960660132571,5.030016796014133,44,1.0,0.0,a,0,0,32,240,,True,0.0,1.0,a
mp-554975,Ba4Gd2Cd3S10,"Ba,Cd,Gd,S",4,0.6451,0.033193046842108,-1.8900743802631568,4.883569978204869,38,1.0,0.0,c,120,120,0,212,,True,0.0,1.0,c
mp-1228102,Ba4Ge2Te5Se3,"Ba,Ge,Se,Te",4,0.7326,0.01291180986607,-1.4158316835974691,5.072415772641178,14,1.0,0.0,b,16,0,0,80,,True,0.0,1.0,b
mp-1197353,Ba4LiGa5Se12,"Ba,Ga,Li,Se",4,1.7354,0.022521868181819,-1.4698236290435611,4.838203395355748,44,1.0,0.0,b,32,0,0,224,,True,0.0,1.0,b
mp-10409,Ba4Nd2Cd3Se10,"Ba,Cd,Nd,Se",4,1.612,0.008392527828947,-1.78729141018092,5.502994462190037,38,1.0,0.0,c,120,120,0,216,,True,0.0,1.0,c
mp-1228229,Ba4SiGeS8,"Ba,Ge,S,Si",4,2.4472,0.000873356250001,-1.807142157142855,3.884368093728095,28,1.0,0.0,b,32,0,0,168,,True,0.0,1.0,b
mp-10410,Ba4Sm2Cd3S10,"Ba,Cd,S,Sm",4,1.9544,0.014439900263156,-1.88162114868421,4.793255796219635,38,1.0,0.0,c,120,120,0,212,,True,0.0,1.0,c
mp-17513,Ba4Tb2Cd3S10,"Ba,Cd,S,Tb",4,1.9183999999999992,0.016385474210522,-1.888204646228069,4.910184533033706,38,1.0,0.0,c,120,120,0,212,,True,0.0,1.0,c
mp-1105201,Ba5In4Te4S7,"Ba,In,S,Te",4,1.132899999999999,0.002553337218748,-1.536477321291666,4.718509679146709,20,0.868421052631579,0.131578947368421,a,10,76,36,108,,True,0.08196721311475409,0.9180327868852459,a
mp-1105231,Ba5P4,"Ba,P",2,0.9422,0.0,-1.010274563730141,4.48490456719081,18,1.0,0.0,c,16,8,0,124,,True,0.0,1.0,c
mp-17566,Ba5P4,"Ba,P",2,0.9365,3.472888887223746e-05,-1.010239834841253,4.484429995578092,36,1.0,0.0,c,16,16,0,248,,True,0.0,1.0,c
mp-1198460,Ba7Ga5AgSe15,"Ag,Ba,Ga,Se",4,1.904,0.007478007996032,-1.5905352678329612,5.022145868247949,56,1.0,0.0,c,8,8,0,304,,True,0.0,1.0,c
mp-1192196,Ba7In2(Se3F4)2,"Ba,F,In,Se",4,1.198799999999999,0.025007988152175,-2.940161132060688,5.184024530198335,23,1.0,0.0,c,56,56,0,106,,True,0.0,1.0,c
mp-1086652,BaAgSF,"Ag,Ba,F,S",4,1.4324,0.0,-2.250060911041666,5.637314434554091,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-1190401,BaAgSbS3,"Ag,Ba,S,Sb",4,1.422899999999999,0.0,-1.118060334027777,4.632952646874406,24,1.0,0.0,c,24,24,0,108,,True,0.0,1.0,c
mp-1079647,BaAgSeF,"Ag,Ba,F,Se",4,1.269299999999999,0.0,-2.263063682252604,6.142612558392519,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-16742,BaAgTeF,"Ag,Ba,F,Te",4,1.510999999999999,0.0,-2.183376328333333,6.298244067181046,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-1191234,BaAl4Se7,"Al,Ba,Se",3,2.3933,0.018614572500001,-1.370573937617186,4.129855151017178,24,1.0,0.0,c,6,8,0,80,,True,0.0,1.0,c
mp-866301,BaBSbS4,"B,Ba,S,Sb",4,2.3423,0.0,-1.210869094523809,3.609817020994163,28,1.0,0.0,b,16,0,0,112,,True,0.0,1.0,b
mp-861618,BaBiBS4,"B,Ba,Bi,S",4,1.931099999999999,0.005593375436506,-1.220141967738095,4.447406535935918,14,1.0,0.0,c,16,16,0,60,,True,0.0,1.0,c
mp-27365,BaBiSe3,"Ba,Bi,Se",3,0.9943999999999992,0.0,-1.3171996901562482,6.177229599398782,40,1.0,0.0,b,144,0,0,240,,True,0.0,1.0,b
mp-1095151,BaCdAsF,"As,Ba,Cd,F",4,0.9586,0.0,-1.948395214375,5.882470652399688,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-1079603,BaCdPF,"Ba,Cd,F,P",4,1.1489,0.008730359999998,-1.905419379910713,5.36749250270675,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-8885,BaCdS2,"Ba,Cd,S",3,1.7377999999999991,0.020061930000003,-1.583339704374998,4.634532205928844,16,1.0,0.0,b,64,0,0,88,,True,0.0,1.0,b
mp-17947,BaCu2GeS4,"Ba,Cu,Ge,S",4,0.973599999999999,0.0,-1.058076236458333,4.3664497092684,24,1.0,0.0,c,16,16,0,120,,True,0.0,1.0,c
mp-1080650,BaCuSF,"Ba,Cu,F,S",4,1.6223,0.003987369374993,-2.261026764375,5.386858991250138,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-9195,BaCuSeF,"Ba,Cu,F,Se",4,1.4265,0.0,-2.238203543085938,5.904545697556149,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-13287,BaCuTeF,"Ba,Cu,F,Te",4,0.9884,4.054312499945922e-05,-2.130998572916666,6.12027107271242,8,1.0,0.0,c,24,24,0,40,,True,0.0,1.0,c
mp-559025,BaErAgS3,"Ag,Ba,Er,S",4,0.9827999999999992,0.005414972499997,-1.855728303194443,5.664208521466768,12,1.0,0.0,b,40,0,0,68,,True,0.0,1.0,b
mp-14969,BaErCuS3,"Ba,Cu,Er,S",4,1.157499999999999,0.0,-1.958185137916666,5.612282881480234,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c
mp-1191072,BaGa4Se7,"Ba,Ga,Se",3,1.4955999999999992,0.01086476791666,-1.145983673033856,4.989722286523407,24,1.0,0.0,c,12,8,0,92,,True,0.0,1.0,c
mp-19942,BaGdAuSe3,"Au,Ba,Gd,Se",4,0.8572000000000001,3.8759583331327015e-05,-1.75168202283854,7.256707739545914,12,1.0,0.0,c,8,8,0,88,,True,0.0,1.0,c
mp-29538,BaGdCl5,"Ba,Cl,Gd",3,1.9979,0.009632759642849,-2.813930140714284,4.254502510252474,14,1.0,0.0,c,24,8,0,72,,True,0.0,1.0,c
mp-20157,BaGdCuSe3,"Ba,Cu,Gd,Se",4,0.8826,0.0,-1.8230161028385408,6.159962885594262,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c
mp-1194551,BaGe4(RhS3)2,"Ba,Ge,Rh,S",4,1.4674,0.019900212019223,-0.978727853846152,5.13873030584325,52,1.0,0.0,c,48,32,0,256,,True,0.0,1.0,c
mp-1195469,BaGeS3,"Ba,Ge,S",3,2.4497,0.0,-1.433299476249995,3.697401324024579,40,1.0,0.0,b,64,0,0,192,,True,0.0,1.0,b
mp-1105549,BaHfS3,"Ba,Hf,S",3,1.252399999999999,0.0,-2.139777798999998,5.547751676715811,20,1.0,0.0,c,8,8,0,112,,True,0.0,1.0,c
mp-998419,BaHfS3,"Ba,Hf,S",3,0.866499999999999,0.007506210999999,-2.132271587999999,5.514654763774347,20,1.0,0.0,b,80,0,0,112,,True,0.0,1.0,b
mp-28007,BaHgS2,"Ba,Hg,S",3,1.1569,0.0,-1.404814385624999,5.803646072710984,16,1.0,0.0,b,56,0,0,78,,True,0.0,1.0,b
mp-555699,BaLa(BiS3)2,"Ba,Bi,La,S",4,0.837299999999999,0.0,-1.487824404749999,5.60288284273168,40,1.0,0.0,a,0,160,0,236,,True,0.0,1.0,a
mp-1201929,BaLa(SbSe3)2,"Ba,La,Sb,Se",4,0.6452999999999991,0.0,-1.37947426590625,5.64012097170638,40,1.0,0.0,a,0,160,0,236,,True,0.0,1.0,a
mp-18079,BaLaCuS3,"Ba,Cu,La,S",4,1.0948,0.0,-1.966379829583333,5.036857045591344,24,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b
mp-541430,BaLaCuSe3,"Ba,Cu,La,Se",4,1.205299999999999,0.0,-1.856938119921875,5.630811347396751,24,1.0,0.0,b,96,0,0,136,,True,0.0,1.0,b
mp-17063,BaLaCuTe3,"Ba,Cu,La,Te",4,0.8131,0.0,-1.517794134999999,5.863852575370698,24,1.0,0.0,b,96,0,0,136,,True,0.0,1.0,b
mp-1178521,BaLaI5,"Ba,I,La",3,2.0984,0.043014214642856,-1.882134696428572,5.165062570947985,14,0.6666666666666667,0.3333333333333333,c,24,24,8,72,,True,0.14285714285714285,0.8571428571428572,c
mp-755350,BaLaI5,"Ba,I,La",3,2.3708,0.025962730357141,-1.899186180714286,4.460377581345383,14,1.0,0.0,b,40,0,0,56,,True,0.0,1.0,b
mp-756745,BaLaI5,"Ba,I,La",3,2.2736,0.042640851785713,-1.8825080592857144,5.220780433697363,14,1.0,0.0,c,24,8,0,72,,True,0.0,1.0,c
mp-554076,BaLiBS3,"B,Ba,Li,S",4,2.1532,0.0,-1.533421497916666,3.15015512852314,24,1.0,0.0,a,0,4,8,120,,True,0.0,1.0,a
mp-9732,BaNaP,"Ba,Na,P",3,0.8555,0.0,-0.7632014775629471,3.687802745154349,9,0.7777777777777778,0.2222222222222222,a,8,8,36,54,,True,0.15384615384615385,0.8461538461538461,a
mp-1227892,BaNaVS4,"Ba,Na,S,V",4,1.5001,0.0,-1.5875672548399,3.098167206492576,28,1.0,0.0,a,0,48,0,152,,True,0.0,1.0,a
mp-28035,BaP10,"Ba,P",2,1.2963,0.003616298506495,-0.257091821038959,2.928026173768049,22,1.0,0.0,c,16,10,0,102,,True,0.0,1.0,c
mp-1105095,BaP2,"Ba,P",2,0.5585999999999991,0.0,-0.8030356214285691,4.019030353699522,18,1.0,0.0,c,24,32,0,112,,True,0.0,1.0,c
mp-1105406,BaP3,"Ba,P",2,1.3658,0.011488119375,-0.6531066703571391,3.731718454549799,16,1.0,0.0,c,16,8,0,108,,True,0.0,1.0,c
mp-30275,BaP8,"Ba,P",2,0.8917,0.008939126984128,-0.309704130238093,3.148349600286199,18,1.0,0.0,c,12,8,0,88,,True,0.0,1.0,c
mp-11008,BaPSe3,"Ba,P,Se",3,2.1651,0.0,-1.294053817834819,4.526466315493323,20,1.0,0.0,c,16,8,0,100,,True,0.0,1.0,c
mp-29289,BaPt2S3,"Ba,Pt,S",3,0.9791999999999992,0.001417140555547,-1.228545602361105,7.169865183256979,24,1.0,0.0,c,20,20,0,120,,True,0.0,1.0,c
mp-684,BaS2,"Ba,S",2,1.598199999999999,0.0,-1.7528733849999991,3.693656366723054,6,1.0,0.0,a,0,16,0,36,,True,0.0,1.0,a
mp-239,BaS3,"Ba,S",2,1.391299999999999,0.0,-1.4342925506249982,3.80619643432229,8,0.75,0.25,b,32,8,8,56,,True,0.16666666666666666,0.8333333333333334,b
mp-556296,BaS3,"Ba,S",2,1.0473,0.043567964374998,-1.390724586249999,3.5247779945349933,16,1.0,0.0,b,40,0,0,88,,True,0.0,1.0,b
mp-558946,BaSbSe2F,"Ba,F,Sb,Se",4,1.334299999999999,0.003935190999998,-1.990805762437499,5.008399556805891,20,1.0,0.0,c,16,12,0,74,,True,0.0,1.0,c
mp-18291,BaSbTe3,"Ba,Sb,Te",3,0.620699999999999,0.0,-1.041214254999998,5.761188872469049,40,1.0,0.0,b,144,0,0,232,,True,0.0,1.0,b
mp-1103664,BaScCuS3,"Ba,Cu,S,Sc",4,0.8353,0.0,-1.872111682083332,4.379043563948019,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c
mp-7547,BaSe2,"Ba,Se",2,0.6166,0.0,-1.7082743515625,4.80029195950115,6,1.0,0.0,c,2,20,0,36,,True,0.0,1.0,c
mp-7548,BaSe3,"Ba,Se",2,0.926,0.0,-1.391277738007811,5.301940277908506,8,0.75,0.25,b,32,8,8,56,,True,0.16666666666666666,0.8333333333333334,b
mp-1227862,BaSn2S3,"Ba,S,Sn",3,1.183499999999999,0.048456632499992,-1.211135037083332,4.642673800283255,24,1.0,0.0,b,70,0,0,105,,True,0.0,1.0,b
mp-27802,BaSn2S3,"Ba,S,Sn",3,1.569499999999999,0.0,-1.2595916695833291,4.661757275932973,36,1.0,0.0,a,0,32,0,168,,True,0.0,1.0,a
mp-1202711,BaSn2S5,"Ba,S,Sn",3,1.5453,0.002932469479169,-1.145194613749999,4.245772343878512,32,1.0,0.0,b,16,0,0,160,,True,0.0,1.0,b
mp-1227793,BaSn3S4,"Ba,S,Sn",3,1.2542,0.042957555937497,-1.073913655624999,4.698206015354312,8,1.0,0.0,c,22,10,0,34,,True,0.0,1.0,c
mp-555954,BaSnHgS4,"Ba,Hg,S,Sn",4,1.8593,0.0,-1.141194678928571,4.704334098247069,14,1.0,0.0,c,12,12,0,64,,True,0.0,1.0,c
mp-12181,BaSnS2,"Ba,S,Sn",3,1.638,0.0,-1.543447148749999,4.44535321366255,16,1.0,0.0,c,24,24,0,72,,True,0.0,1.0,c
mp-1183370,BaSnS3,"Ba,S,Sn",3,0.8569,0.015674842611113,-1.394803844999997,4.669209108430439,20,1.0,0.0,b,80,0,0,120,,True,0.0,1.0,b
mp-1095340,BaTbAgS3,"Ag,Ba,S,Tb",4,1.0016,0.001104397291664,-1.857764239305553,5.451552411970804,12,1.0,0.0,c,40,40,0,68,,True,0.0,1.0,c
mp-8234,BaTe3,"Ba,Te",2,0.8198000000000001,0.0,-1.201598257499998,5.902636645603349,8,0.875,0.125,b,32,4,4,48,,True,0.1,0.9,b
mp-27499,BaTeS3,"Ba,S,Te",3,1.9088,0.0,-1.189533620333334,4.097770834982159,20,1.0,0.0,b,16,0,0,96,,True,0.0,1.0,b
mp-1103275,BaYCuS3,"Ba,Cu,S,Y",4,1.1779,0.0,-1.950495586249999,4.533441030872233,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c
mp-540771,BaZrS3,"Ba,S,Zr",3,0.99,0.0,-2.107697715499998,4.262395303692848,20,1.0,0.0,c,8,8,0,112,,True,0.0,1.0,c
mp-1009086,BeSnP2,"Be,P,Sn",3,0.9223,0.021911295937499,-0.217626003571427,3.910250237028765,8,0.75,0.25,a,4,4,16,32,,True,0.16666666666666666,0.8333333333333334,a
mp-569308,Bi2(PSe3)3,"Bi,P,Se",3,1.4713999999999992,0.003864584107144,-0.244316918785074,5.279084054765769,56,1.0,0.0,b,16,0,0,182,,True,0.0,1.0,b
mp-641924,Bi2PbS4,"Bi,Pb,S",3,1.079699999999999,0.005557744285715,-0.67864431642857,6.930993233498214,28,1.0,0.0,b,96,0,0,144,,True,0.0,1.0,b
mp-22856,Bi2S3,"Bi,S",2,1.361799999999999,0.0,-0.414615469187504,6.602026285137526,20,1.0,0.0,b,64,0,0,88,,True,0.0,1.0,b
mp-1227504,Bi2Se2S,"Bi,S,Se",3,1.17,0.023323866333335,-0.404265913687493,7.156975222391217,20,1.0,0.0,b,64,0,0,88,,True,0.0,1.0,b
mp-23164,Bi2Se3,"Bi,Se",2,0.9577999999999992,0.014709641000003,-0.419367294437501,7.397197629320277,20,1.0,0.0,b,64,0,0,88,,True,0.0,1.0,b
mp-569060,Cs2PSe5,"Cs,P,Se",3,1.4824,0.0,-0.777240616661085,3.910888488507438,16,1.0,0.0,c,16,16,0,78,,True,0.0,1.0,c
mp-1078085,Cs2PdCl4,"Cl,Cs,Pd",3,1.839,0.0,-1.572084017142858,3.239031241324765,7,1.0,0.0,a,0,0,32,40,,True,0.0,1.0,a
mp-540703,Cs2S,"Cs,S",2,2.0952,0.0,-1.192438348437498,4.026382662216831,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-1079600,Cs2S3,"Cs,S",2,1.3635,0.0,-0.969698954687498,3.416714592943785,10,0.75,0.25,c,16,16,4,68,,True,0.1111111111111111,0.8888888888888888,c
mp-1193140,Cs2S5,"Cs,S",2,1.8661999999999992,0.0,-0.743681253794641,3.046112503708791,28,1.0,0.0,c,32,48,0,192,,True,0.0,1.0,c
mp-1078965,Cs2Sb2Pd,"Cs,Pd,Sb",3,0.8965999999999991,0.0,-0.613780159,5.094539215877452,10,0.6666666666666667,0.3333333333333333,a,8,8,24,68,,True,0.2,0.8,a
mp-1080614,Cs2Sb2Pt,"Cs,Pt,Sb",3,0.740699999999999,0.0,-0.6146043319999991,5.803161777181482,10,0.6666666666666667,0.3333333333333333,b,24,8,8,68,,True,0.2,0.8,b
mp-1011696,Cs2Se,"Cs,Se",2,1.802699999999999,0.004232759166665,-1.260796817187502,4.231541889214015,12,1.0,0.0,b,48,0,0,72,,True,0.0,1.0,b
mp-1011709,Cs2Se,"Cs,Se",2,2.1827,0.004192514999999,-1.260837061354166,4.228462863128902,12,1.0,0.0,c,48,8,0,72,,True,0.0,1.0,c
mp-7449,Cs2Se3,"Cs,Se",2,0.7396,0.0,-0.9840312844375,4.261778295418819,10,0.75,0.25,c,16,16,4,68,,True,0.1111111111111111,0.8888888888888888,c
mp-541055,Cs2Se5,"Cs,Se",2,0.9618,0.0,-0.7328415064732151,4.23069225688993,28,1.0,0.0,c,32,40,0,184,,True,0.0,1.0,c
mp-637251,Cs2SiSe4,"Cs,Se,Si",3,1.9385,0.0,-1.143965374097908,3.951394550283617,14,0.8,0.2,b,20,4,8,72,,True,0.125,0.875,b
mp-1195304,Cs2Sn3(SbS5)2,"Cs,S,Sb,Sn",4,1.8595,0.0,-0.858202121724137,3.754630639780999,34,1.0,0.0,a,0,32,0,160,,True,0.0,1.0,a
mp-1195323,Cs2Sn3HgSe8,"Cs,Hg,Se,Sn",4,1.203399999999999,0.0,-0.869963365040025,4.554327601285408,56,1.0,0.0,b,20,0,0,228,,True,0.0,1.0,b
mp-568403,Cs2SnAs2Se9,"As,Cs,Se,Sn",4,0.7742000000000001,0.0,-0.7442552250288641,4.226051713368852,28,1.0,0.0,a,0,36,24,134,,True,0.0,1.0,a
mp-1103379,Cs2SnSe3,"Cs,Se,Sn",3,1.723599999999999,0.0,-1.100720237031249,4.164796105304577,12,0.75,0.25,b,16,4,12,60,,True,0.125,0.875,b
mp-28877,Cs2SnTe4,"Cs,Sn,Te",3,0.633,0.0,-0.864558556925287,4.8558858382036,28,1.0,0.0,b,36,0,0,188,,True,0.0,1.0,b
mp-573763,Cs2Te,"Cs,Te",2,1.774,0.0,-1.220100983333334,4.077192021558062,12,1.0,0.0,c,48,8,0,72,,True,0.0,1.0,c
mp-505634,Cs2Te3,"Cs,Te",2,0.5258,0.0,-0.9087276910000012,4.576545057818624,10,0.75,0.25,c,16,16,4,68,,True,0.1111111111111111,0.8888888888888888,c
mp-1202720,Cs2TeS3,"Cs,S,Te",3,2.4192,0.007202787500002,-0.813716046197915,3.334344232256493,48,1.0,0.0,a,0,12,0,280,,True,0.0,1.0,a
mp-10488,Cs2Ti(AgS2)2,"Ag,Cs,S,Ti",4,1.6053000000000002,0.0,-1.22367205344189,4.178013146940504,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c
mp-10489,Cs2Ti(CuSe2)2,"Cs,Cu,Se,Ti",4,1.3642,0.0,-1.168822045779853,4.941739748283294,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c
mp-3247,Cs2TiS3,"Cs,S,Ti",3,1.2724,0.0,-1.621142408357278,3.595214076971568,12,0.75,0.25,b,8,2,2,64,,True,0.16666666666666666,0.8333333333333334,b
mp-541696,Cs2TlCl5,"Cl,Cs,Tl",3,1.809,0.0,-1.766960899705461,4.023560299652399,32,1.0,0.0,b,32,0,0,208,,True,0.0,1.0,b
mp-17361,Cs2WS4,"Cs,S,W",3,2.1616,0.0,-1.204560789107144,3.950164671846987,28,1.0,0.0,b,32,0,0,144,,True,0.0,1.0,b
mp-1199216,Cs2ZnBi2S5,"Bi,Cs,S,Zn",4,1.7343000000000002,0.0,-0.919062430156248,5.023996150464736,40,1.0,0.0,b,160,0,0,232,,True,0.0,1.0,b
mp-1194749,Cs2ZnGe3Se8,"Cs,Ge,Se,Zn",4,1.4028,0.0,-0.912048649325739,4.048113420248701,56,1.0,0.0,b,32,0,0,236,,True,0.0,1.0,b
mp-1194701,Cs2ZnSn3Se8,"Cs,Se,Sn,Zn",4,1.2553,0.0,-0.9416736934328812,4.250306888928319,56,1.0,0.0,b,32,0,0,240,,True,0.0,1.0,b
mp-1078823,Cs2Zr(AgTe2)2,"Ag,Cs,Te,Zr",4,1.483099999999999,0.0,-0.9844257721455932,5.310268392359,9,0.8888888888888888,0.1111111111111111,a,2,2,18,60,,True,0.09090909090909091,0.9090909090909091,a
mp-9856,Cs2ZrSe3,"Cs,Se,Zr",3,1.3691,0.0,-1.6363833120312492,4.324974494889575,12,0.75,0.25,b,8,2,2,64,,True,0.16666666666666666,0.8333333333333334,b
mp-1198053,Cs3Ag2Sb3S8,"Ag,Cs,S,Sb",4,1.131599999999999,0.0,-0.8063513457686771,4.033168912009277,32,1.0,0.0,b,24,0,0,168,,True,0.0,1.0,b
mp-1226259,Cs3Ag9(SbS3)4,"Ag,Cs,S,Sb",4,1.5938999999999992,0.0,-0.5829080383559101,4.873632904496218,28,1.0,0.0,c,8,8,0,132,,True,0.0,1.0,c
mp-1193748,Cs3AlTe3,"Al,Cs,Te",3,2.1588,0.0,-1.168032883214282,4.11724698299171,28,1.0,0.0,a,0,40,0,152,,True,0.0,1.0,a
mp-1196535,Cs3B3Se10,"B,Cs,Se",3,1.7936,0.0,-0.8384767774939391,4.003437044609971,32,1.0,0.0,c,14,8,0,110,,True,0.0,1.0,c
mp-573658,Cs3BAs2,"As,B,Cs",3,1.4845000000000002,0.0,-0.337849621355363,3.893024362004402,12,1.0,0.0,c,14,14,0,44,,True,0.0,1.0,c
mp-1229098,Cs3BAsP,"As,B,Cs,P",4,1.8444,0.001788537916664,-0.357409509212507,3.606910459060936,12,0.8,0.2,c,10,10,2,38,,True,0.09090909090909091,0.9090909090909091,c
mp-9675,Cs3BP2,"B,Cs,P",3,1.6955,0.0,-0.554626373908727,3.486948848909138,12,1.0,0.0,c,12,12,0,46,,True,0.0,1.0,c
mp-624214,Cs3Bi2I9,"Bi,Cs,I",3,2.350899999999999,0.000866506428571,-1.210959270283252,4.761842175445502,28,1.0,0.0,c,48,48,0,192,,True,0.0,1.0,c
mp-669458,Cs3Bi2I9,"Bi,Cs,I",3,2.3796,0.0,-1.211825776711825,4.773291673624063,28,1.0,0.0,c,48,48,0,176,,True,0.0,1.0,c
mp-650619,Cs3Bi7Se12,"Bi,Cs,Se",3,0.6101000000000001,0.003641641363632,-0.7164949965340951,6.111686152130565,22,1.0,0.0,c,76,76,0,128,,True,0.0,1.0,c
mp-23451,Cs3Cr2Br9,"Br,Cr,Cs",3,1.0085,0.0,-1.625175163140391,4.221670542583215,28,1.0,0.0,c,24,24,0,120,,True,0.0,1.0,c
mp-621938,Cs3Cr2I9,"Cr,Cs,I",3,0.7209000000000001,0.0,-1.169315127783251,4.567598757763159,28,1.0,0.0,c,24,24,0,120,,True,0.0,1.0,c
mp-542448,Cs3GaSe3,"Cs,Ga,Se",3,2.3562,0.0,-1.284426346741071,4.3226463248542,28,1.0,0.0,a,0,32,0,124,,True,0.0,1.0,a
mp-582708,Cs3GeAsSe5,"As,Cs,Ge,Se",4,1.842499999999999,0.0,-1.025787790068427,4.051890691746625,40,1.0,0.0,a,0,12,0,200,,True,0.0,1.0,a
mp-1197320,Cs3Hf2P5S18,"Cs,Hf,P,S",4,2.1363,0.0,-0.938249794125212,3.019691863893821,56,1.0,0.0,c,20,20,0,214,,True,0.0,1.0,c
mp-1227054,Cs3Ho7Se12,"Cs,Ho,Se",3,1.4958,0.0,-2.060495445095021,5.873114634710666,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b
mp-23015,Cs3Mo2Br9,"Br,Cs,Mo",3,1.0217,0.011800044285708,-1.480287065283252,4.471033002451443,28,1.0,0.0,c,48,48,0,192,,True,0.0,1.0,c
mp-17707,Cs3Na2SnP3,"Cs,Na,P,Sn",4,1.027,0.0,-0.370968194516967,3.685582101174573,36,1.0,0.0,c,44,44,0,212,,True,0.0,1.0,c
mp-572442,Cs3Nd(PS4)2,"Cs,Nd,P,S",4,2.3644,0.0,-1.3693459236250871,3.309832367071027,56,1.0,0.0,b,32,0,0,288,,True,0.0,1.0,b
mp-579560,Cs3Sb2Br9,"Br,Cs,Sb",3,1.9837,0.0,-1.542848295997538,4.180171248994283,14,1.0,0.0,c,24,24,0,96,,True,0.0,1.0,c
mp-27629,Cs3Sb2Cl9,"Cl,Cs,Sb",3,2.395299999999999,0.0,-1.814263952068962,3.386476362611856,14,1.0,0.0,c,16,16,0,72,,True,0.0,1.0,c
mp-567196,Cs3Sb2Cl9,"Cl,Cs,Sb",3,2.4695,0.000102334285712,-1.814161617783248,3.380266821136461,14,1.0,0.0,c,16,16,0,72,,True,0.0,1.0,c
mp-669473,Cs3Sb2Cl9,"Cl,Cs,Sb",3,2.4003,0.005650588035708,-1.808613364033252,3.269940399587315,56,1.0,0.0,b,32,0,0,320,,True,0.0,1.0,b
mp-23029,Cs3Sb2I9,"Cs,I,Sb",3,1.8829999999999991,0.0,-1.149382419568967,4.45930423294189,28,1.0,0.0,c,48,48,0,192,,True,0.0,1.0,c
mp-541014,Cs3Sb2I9,"Cs,I,Sb",3,1.540599999999999,0.003166553571425,-1.14621586599754,4.478893703089317,14,1.0,0.0,c,24,24,0,96,,True,0.0,1.0,c
mp-1226651,Cs3Sb5S9,"Cs,S,Sb",3,0.6777000000000001,0.002826611470588,-0.702253898400733,3.945068631533253,34,1.0,0.0,c,16,16,0,192,,True,0.0,1.0,c
mp-572833,Cs3Sm(PS4)2,"Cs,P,S,Sm",4,2.373199999999999,0.0,-1.364161415053659,3.3622175245427472,56,1.0,0.0,b,40,0,0,308,,True,0.0,1.0,b
mp-1226868,Cs3Sm7Se12,"Cs,Se,Sm",3,1.4741,0.0,-2.107441694488634,5.349257159561097,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b
mp-1226825,Cs3Sm7Te12,"Cs,Sm,Te",3,0.864599999999999,0.0,-1.697396514772725,5.494939683082093,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b
mp-1191952,Cs3SnPSe7,"Cs,P,Se,Sn",4,1.418899999999999,0.0,-0.982600513751219,3.916736123355575,24,1.0,0.0,b,32,0,0,124,,True,0.0,1.0,b
mp-1226739,Cs3Tb7Te12,"Cs,Tb,Te",3,0.8438000000000001,0.0,-1.6875834447727232,5.821272707910817,44,1.0,0.0,b,176,0,0,248,,True,0.0,1.0,b
mp-1226204,Cs3Tl2Br9,"Br,Cs,Tl",3,1.1012,0.001100466607141,-1.447897406116588,4.69857801876786,28,1.0,0.0,b,16,0,0,140,,True,0.0,1.0,b
