material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites,layered_score,anisotropy_ratio,layer_axis,axis_bonds_a,axis_bonds_b,axis_bonds_c,total_bonds,layered_invalid_reason,is_layered_candidate,weak_axis_fraction,layered_continuous,weak_axis,eg_target_score,score_stability_norm,score_eg_norm,score_layered_norm,score_formE_norm,complexity,score_complexity_norm,baseline_score_v3
mp-561173,Y3CuSiS7,"Cu,S,Si,Y",4,1.7371999999999992,0.0,-1.801121410208332,3.974591429618406,24,1.0,0.0,a,0,0,24,124,,True,0.0,1.0,a,0.9248310357376576,1.0,0.8995451157133216,1.0,0.4527771991811894,64,0.4736842105263158,0.8128101398172
mp-1103889,Eu(AlS2)2,"Al,Eu,S",3,1.1797,0.0,-1.6562228723214272,3.433449314104583,14,1.0,0.0,c,16,16,0,64,,True,0.0,1.0,c,0.8671970813634132,1.0,0.8225237899014735,1.0,0.4153499122563694,44,0.736842105263158,0.8123851404529581
mp-1078085,Cs2PdCl4,"Cl,Cs,Pd",3,1.839,0.0,-1.572084017142858,3.239031241324765,7,1.0,0.0,a,0,0,32,40,,True,0.0,1.0,a,0.8524740586700582,1.0,0.8028481188476252,1.0,0.39361684910598693,37,0.8289473684210527,0.812330136375209
mp-28070,Rb2TeI6,"I,Rb,Te",3,1.6225,0.0,-1.029657680185183,4.362730964213464,18,1.0,0.0,c,16,16,0,88,,True,0.0,1.0,c,0.9793736797867041,1.0,0.972435251459735,1.0,0.2535081465272234,48,0.6842105263157895,0.8122314948019573
mp-1209072,SbSeBr,"Br,Sb,Se",3,1.437799999999999,0.0,-0.7763281916145841,5.070301437854808,12,1.0,0.0,b,32,0,0,40,,True,0.0,1.0,b,0.9946410219419666,1.0,0.9928383445181376,1.0,0.1880731490902574,42,0.7631578947368421,0.8121400054212702
mp-12843,YCuS2,"Cu,S,Y",3,1.7908,0.000274926874988,-1.591174854531262,4.298637615886635,16,1.0,0.0,b,48,0,0,80,,True,0.0,1.0,b,0.889184179497191,0.9944317269863444,0.8519070843050163,1.0,0.39854801169044707,46,0.7105263157894737,0.8120685230891942
mp-14969,BaErCuS3,"Ba,Cu,Er,S",4,1.157499999999999,0.0,-1.958185137916666,5.612282881480234,12,1.0,0.0,c,8,8,0,72,,True,0.0,1.0,c,0.8496546151242408,1.0,0.7990802482874964,1.0,0.4933467541825646,52,0.631578947368421,0.8115973076452291
mp-9921,ZrS3,"S,Zr",2,1.113299999999999,0.0,-1.574733515624998,3.608861478892194,8,1.0,0.0,c,24,8,0,36,,True,0.0,1.0,c,0.8124587583665489,1.0,0.7493721511546493,1.0,0.3943012144649757,28,0.9473684210526316,0.8109401227869206
mp-10488,Cs2Ti(AgS2)2,"Ag,Cs,S,Ti",4,1.6053000000000002,0.0,-1.22367205344189,4.178013146940504,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c,0.9847178505359307,1.0,0.9795771371925365,1.0,0.30362205189378777,58,0.5526315789473684,0.8108818525716285
mp-1209316,Rb2Ti(AgS2)2,"Ag,Rb,S,Ti",4,1.5994000000000002,0.0,-1.207925935740739,3.79319057484976,18,1.0,0.0,c,32,32,0,112,,True,0.0,1.0,c,0.9863710051091631,1.0,0.9817863931491115,1.0,0.2995548302796337,58,0.5526315789473684,0.8106207222379413
mp-541378,CsBiS2,"Bi,Cs,S",3,1.5773,0.0,-0.8667762614062541,4.858672445781889,16,1.0,0.0,c,8,8,0,88,,True,0.0,1.0,c,0.9917353278603258,1.0,0.9889552097757535,1.0,0.21143588213958053,46,0.7105263157894737,0.8105786104508018
mp-541014,Cs3Sb2I9,"Cs,I,Sb",3,1.540599999999999,0.003166553571425,-1.14621586599754,4.478893703089317,14,1.0,0.0,c,24,24,0,96,,True,0.0,1.0,c,0.9977132297631014,0.9358657286639217,0.9969440062261096,1.0,0.283615121569584,44,0.736842105263158,0.8104029549959365
mp-1106254,La(LuS2)3,"La,Lu,S",3,1.0627,0.0,-2.418229514687496,6.247750420700158,20,1.0,0.0,b,72,0,0,108,,True,0.0,1.0,b,0.7667465205722164,1.0,0.688282864483746,1.0,0.6121761995216951,50,0.6578947368421053,0.810295429709486
