query_label,material_id,formula,elements,nelements,band_gap_eV,energy_above_hull_eV,formation_energy_per_atom_eV,density,nsites
In-Se,mp-1222320,LiInSe2,"In,Li,Se",3,0.0,0.185291599999999,-0.871672833697916,5.269341444657311,4
In-Se,mp-1223836,InAgSe2,"Ag,In,Se",3,0.0,0.14113447,-0.39209137453124704,6.844754486803495,4
In-Se,mp-21751,Nb3InSe12,"In,Nb,Se",3,0.0,0.10374807701041501,-0.585299782911462,5.326571713961432,64
In-Se,mp-675525,InGaSe2,"Ga,In,Se",3,0.0,0.045930768125,-0.6374418420312501,5.228330184884261,16
In-Se,mp-568644,K9InSe7,"In,K,Se",3,1.8956,0.0,-1.232797414754288,2.8908144737733963,68
In-Se,mp-726839,In(SeO3)2,"In,O,Se",3,0.0,0.098909519861125,-1.316281410983796,4.00128124786304,36
In-Se,mp-1078396,InSe2N,"In,N,Se",3,0.0,1.3201930407486961,0.8910133733919241,5.181074504160664,8
In-Se,mp-1095059,InGaSe2,"Ga,In,Se",3,0.0,0.063512966249998,-0.619859643906252,5.341485022285088,8
In-Se,mp-22232,TlInSe2,"In,Se,Tl",3,0.7351000000000001,0.0,-0.6729150770312481,6.854806571114,8
In-Se,mp-568517,TlInSe2,"In,Se,Tl",3,0.0,0.329738704999996,-0.343176372031251,6.731254657433761,8
In-Se,mp-34489,LiInSe2,"In,Li,Se",3,0.41480000000000006,0.114907073749998,-0.9420573599479171,5.152707978837869,8
In-Se,mp-35071,InAgSe2,"Ag,In,Se",3,0.0,0.10964553124999901,-0.423580313281249,6.796351814987471,8
In-Se,mp-676764,InCuSe2,"Cu,In,Se",3,0.0,0.20474435750000003,-0.351030048281248,6.63693413518837,8
In-Se,mp-1232401,MgInSe3,"In,Mg,Se",3,0.0,0.277398523083334,-0.7644344994062491,3.304244611367453,30
In-Se,mp-1200720,CsInSe2,"Cs,In,Se",3,1.630199999999999,0.0,-1.153762355156246,4.629128688764159,32
In-Se,mp-31309,RbInSe2,"In,Rb,Se",3,1.646199999999999,0.0,-1.148963117838542,4.362718131653469,32
In-Se,mp-505700,KInSe2,"In,K,Se",3,1.8437000000000001,0.0,-1.13291374277604,4.012864701954274,32
In-Se,mp-1226514,InCuSe2,"Cu,In,Se",3,0.0,0.060354636249999004,-0.49541976953124905,5.505230668718471,4
In-Se,mp-1223807,InAgSe2,"Ag,In,Se",3,0.0,0.070824627499998,-0.46240121703124903,5.377331959918373,4
In-Se,mp-1223842,InBiSe3,"Bi,In,Se",3,0.823399999999999,0.025377894833333,-0.535004306770835,6.346121737459678,5
In-Se,mp-1223998,In(BiSe2)3,"Bi,In,Se",3,0.520099999999999,0.017991063416666002,-0.47923850510416605,6.9076786261411804,10
In-Se,mp-1007685,InAgSe2,"Ag,In,Se",3,0.0,0.100881287499998,-0.43234455703125,6.818524506371196,4
In-Se,mp-10618,LiInSe2,"In,Li,Se",3,0.8380999999999991,0.08183280499999901,-0.975131628697916,5.235829613102624,4
In-Se,mp-22473,NaInSe2,"In,Na,Se",3,1.019199999999999,0.0,-1.009197114531248,5.105290087782719,4
In-Se,mp-504952,InGaSe3,"Ga,In,Se",3,1.3166,0.0,-0.7055558967708331,5.122929557129563,30
In-Se,mp-862787,AlInSe3,"Al,In,Se",3,1.6333000000000002,0.0,-0.8639210584375001,4.62623389035123,30
In-Se,mp-1220598,Nb6InSe8,"In,Nb,Se",3,0.0,0.0032733526666670005,-0.928063325499996,6.895296881373006,15
In-Se,mp-1018116,NbInSe2,"In,Nb,Se",3,0.0,0.024068300833327002,-0.7835926270312471,6.716496333842407,4
In-Se,mp-1208590,TaInSe2,"In,Se,Ta",3,0.0,0.024888097499999002,-0.7132964838645811,8.273290837658115,4
In-Se,mp-20279,NbInSe2,"In,Nb,Se",3,0.0,0.013804718333325002,-0.793856209531249,6.292665702568793,4
In-Se,mp-999136,TaInSe2,"In,Se,Ta",3,0.0,0.0,-0.7381845813645811,7.859551311818823,4
In-Se,mp-1268195,InAgSe2,"Ag,In,Se",3,0.0609,0.011335672499999,-0.521890172031248,5.3996155636114604,16
In-Se,mp-20310,LiInSe2,"In,Li,Se",3,1.6234000000000002,0.0008275337499990001,-1.056136899947915,4.403258248905888,16
In-Se,mp-686712,InAgSe2,"Ag,In,Se",3,0.0,0.11226107874999801,-0.42096476578124903,6.787771168222657,8
In-Se,mp-21562,Sm3InSe6,"In,Se,Sm",3,0.8380000000000001,0.0,-1.8230648976874981,6.779524180685489,40
In-Se,mp-21575,Pr3InSe6,"In,Pr,Se",3,0.6879000000000001,0.0,-1.836635497187498,6.302828362727244,40
In-Se,mp-1223673,InSn3Se4,"In,Se,Sn",3,0.0,0.07571218093750001,-0.43362917828124703,5.906032092551364,8
In-Se,mp-1212011,InSbSe3,"In,Sb,Se",3,1.102,0.007178701833332001,-0.47841232602083605,5.459042909196263,20
In-Se,mp-505357,InSeI,"I,In,Se",3,1.6754,0.0,-0.8192689011284711,4.378034780350969,48
In-Se,mp-1208694,TaIn(CuSe2)2,"Cu,In,Se,Ta",4,0.0,0.26346151312499805,-0.378471675760419,5.930446972959372,16
In-Se,mp-1223987,InAg2SbSe4,"Ag,In,Sb,Se",4,0.0,0.061658133437500005,-0.318860224531249,6.745519963623715,8
In-Se,mp-1224101,InAg2BiSe4,"Ag,Bi,In,Se",4,0.0,0.053337034375001,-0.37541463473958103,7.343880722641314,8
In-Se,mp-570321,InSb2Se4Br,"Br,In,Sb,Se",4,1.1103,0.0009088218055550001,-0.7087397195052071,5.329025714305604,16
In-Se,mp-571169,InBi2Se4Br,"Bi,Br,In,Se",4,1.2945,0.017761285312499,-0.775952893880208,6.441284579897618,16
In-Se,mp-1212038,InFe(CuSe2)2,"Cu,Fe,In,Se",4,0.0,0.054027276250000006,-0.530486792005207,5.465864008954997,8
In-Se,mp-1215816,Zn2InCuSe4,"Cu,In,Se,Zn",4,0.24250000000000002,0.006349229374999,-0.8028014945052081,5.313536937770767,8
In-Se,mp-1219751,PrTl2InSe4,"In,Pr,Se,Tl",4,1.2316,0.093985935624999,-1.03734227661458,6.796744442549592,8
In-Se,mp-1227269,CeTl2InSe4,"Ce,In,Se,Tl",4,0.0,0.065080265425347,-1.051975634088542,7.030417698311589,8
In-Se,mp-1239142,Mn2InCuSe4,"Cu,In,Mn,Se",4,0.0,0.170577324374999,-0.582260846901938,5.646923160259435,8
In-Se,mp-22611,InFe2CuSe4,"Cu,Fe,In,Se",4,0.0,0.15005937062500002,-0.437270218255208,5.240168069212066,8
In-Se,mp-1211816,KIn(PSe3)2,"In,K,P,Se",4,1.3512,0.00047940809374300003,-0.705088487476487,3.887291550176425,40
In-Se,mp-568379,KInSnSe4,"In,K,Se,Sn",4,1.7413,0.0,-0.9416479674345231,4.017423000455844,56
In-Se,mp-1105941,Ba3InSe4Cl,"Ba,Cl,In,Se",4,2.4336,0.034721678749998,-1.981379334004629,5.010220652864318,18
In-Se,mp-1193860,CsIn(SeO5)2,"Cs,In,O,Se",4,0.9025000000000001,0.24669801232143002,-1.037427809000667,3.795870929635058,28
In-Se,mp-1218125,Ta2In(ReSe4)2,"In,Re,Se,Ta",4,0.0,0.181955660480799,-0.5354624744615221,7.415359146507933,13
In-Se,mp-1226742,CdInAsSe,"As,Cd,In,Se",4,0.0,0.017506803749999002,-0.5110040216276031,5.303639071165139,4
In-Se,mp-20902,InAg(PSe3)2,"Ag,In,P,Se",4,0.6040999999999991,0.0,-0.503013941668154,4.616860577266934,20
In-Se,mp-22449,InCu(PSe3)2,"Cu,In,P,Se",4,0.20869999999999903,0.017264818041670002,-0.28764453728273304,4.705245794747616,20
In-Se,mp-19985,TlIn(PSe3)2,"In,P,Se,Tl",4,1.4263,0.0,-0.5586050983348221,4.757190800006589,20
In-Se,mp-560404,InHSeO4,"H,In,O,Se",4,3.4401,0.0,-1.5300916307514871,4.480576835158032,28
In-Se,mp-1178645,ZnInCu3Se4,"Cu,In,Se,Zn",4,0.0,0.228906131944445,-0.36831730067129603,5.673171588242709,9
In-Se,mp-1179119,SrInCu3Se4,"Cu,In,Se,Sr",4,1.280999999999999,0.279636598611111,-0.616540314004629,4.894495957896203,9
In-Se,mp-1180995,InCu3HgSe4,"Cu,Hg,In,Se",4,0.0,0.220878567500005,-0.13156113171296102,6.185615039696388,9
In-Se,mp-1181068,InCu3PbSe4,"Cu,In,Pb,Se",4,0.9191,0.25135965527777704,-0.19785891930555902,5.7989629644803085,9
In-Se,mp-1181990,CdInCu3Se4,"Cd,Cu,In,Se",4,0.0,0.243732681666668,-0.33231454289351803,5.606819536738897,9
In-Se,mp-1182175,BaInCu3Se4,"Ba,Cu,In,Se",4,1.273499999999999,0.28362885249999703,-0.6106670128935181,4.906583504736288,9
In-Se,mp-1226322,Cr4InAgSe8,"Ag,Cr,In,Se",4,9.999999999976698e-05,0.0,-0.7825749697916661,5.520076220302568,14
In-Se,mp-20809,Cr4InCuSe8,"Cr,Cu,In,Se",4,0.0,0.0,-0.7855761346726151,5.615605160991333,14
In-Se,mp-1223900,InAgSeS,"Ag,In,S,Se",4,0.159699999999999,0.005369229374998,-0.541047869218751,5.082093430333142,8
In-Se,mp-1223961,InAgTeSe,"Ag,In,Se,Te",4,0.8824000000000001,0.011545922500001,-0.443123988515623,5.530476299323157,8
In-Se,mp-1224187,InCuTeSe,"Cu,In,Se,Te",4,0.0,0.017026631250001003,-0.44403595226562204,5.626674679557064,8
In-Se,mp-1224400,InCuSeS,"Cu,In,S,Se",4,0.188399999999999,0.006548173749999,-0.583769869843747,5.13309077937662,8
In-Se,mp-1224482,InHSeO4,"H,In,O,Se",4,2.9993,0.12124599499999901,-1.408845635751487,4.601266948163637,28
In-Se,mp-1105202,Ba2InBiSe5,"Ba,Bi,In,Se",4,1.061,0.0,-1.470125419820601,5.766765127410662,18
In-Se,mp-1106127,Ba2DyInSe5,"Ba,Dy,In,Se",4,1.1264,0.006480991527778,-1.87850407445023,5.636575660019457,18
In-Se,mp-1188122,Ba2ErInSe5,"Ba,Er,In,Se",4,1.1854,0.008465022222219001,-1.875334409820601,5.731830209966496,18
In-Se,mp-1188304,Ba2SmInSe5,"Ba,In,Se,Sm",4,1.077999999999999,0.0042879140277750005,-1.8792821814872682,5.512588291455211,18
In-Se,mp-1189339,Ba2InSbSe5,"Ba,In,Sb,Se",4,0.768,0.0,-1.430602192042823,5.335144885663771,18
In-Se,mp-1205397,Ba2YInSe5,"Ba,In,Se,Y",4,1.176799999999999,0.006603826944444001,-1.878695495376157,5.183298715022055,18
In-Se,mp-1228721,Al4InAgSe8,"Ag,Al,In,Se",4,0.6835,0.0,-0.8813140376785701,4.431940641130558,14
In-Se,mp-1191502,VIn(SeO4)2,"In,O,Se,V",4,2.1645,0.0,-1.71013823969618,4.182216740076696,24
In-Se,mp-1198762,InSeClO3,"Cl,In,O,Se",4,3.379799999999999,0.0,-1.5462204435850682,4.252304212288867,48
In-Se,mp-1210482,Pr2InCuSe5,"Cu,In,Pr,Se",4,0.5693,0.008316715972238,-1.457672938877294,6.47631757227487,36
In-Se,mp-21390,La2InCuSe5,"Cu,In,La,Se",4,0.5617999999999991,0.006035700138890001,-1.575460973431713,6.33030732768046,36
In-Se,mp-642448,Ce2InCuSe5,"Ce,Cu,In,Se",4,0.0,0.010134677638889,-1.453273165931712,6.5843036453618,36
In-Se,mp-1227031,Cd2InCuSe4,"Cd,Cu,In,Se",4,0.0,0.031378844375001005,-0.720794460755207,5.398914615119331,8
In-Se,mp-1223888,InAgSnSe4,"Ag,In,Se,Sn",4,0.7280000000000001,0.0007466757142850001,-0.48562385089286003,5.246057137515921,7
In-Se,mp-1223893,InAgGeSe4,"Ag,Ge,In,Se",4,0.8570000000000001,0.0,-0.6230491889583321,5.260498372037042,7
In-Se,mp-1223911,InGa(AgSe2)2,"Ag,Ga,In,Se",4,0.10309999999999901,0.000840259374999,-0.53576407890625,5.428349927993341,8
In-Se,mp-1224129,InCuSnSe4,"Cu,In,Se,Sn",4,0.35759999999999903,0.005165725000001,-0.49408969375000605,5.0924904833619,7
In-Se,mp-1224147,InGa(CuSe2)2,"Cu,Ga,In,Se",4,0.001199999999999,0.004363673124998,-0.56034897703125,5.470677390613241,8
In-Se,mp-1224210,InCuGeSe4,"Cu,Ge,In,Se",4,0.6493000000000001,0.0,-0.6293799172916661,5.02678995918389,7
In-Se,mp-1224265,InGa2(AgSe2)3,"Ag,Ga,In,Se",4,0.1481,0.0033163341666690004,-0.534414168697914,5.407599258831536,24
In-Se,mp-1228926,AlIn(AgSe2)2,"Ag,Al,In,Se",4,0.508799999999999,0.0021486637499990003,-0.6360703095312481,5.147794187247591,8
In-Se,mp-1229046,AlIn(CuSe2)2,"Al,Cu,In,Se",4,0.24070000000000003,0.005000698749999,-0.6510536007812491,5.115242565748683,8
In-Se,mp-581517,K2In(PSe4)2,"In,K,P,Se",4,1.1954999999999991,0.0,-0.8067398280155671,3.615139045680322,52
In-Se,mp-1203230,InH12C4Se2I3,"C,H,I,In,Se",5,2.3864,0.0075829750142040004,-0.306212496993371,2.474609389226889,88
In-Se,mp-1213442,CsInH2(SeO4)2,"Cs,H,In,O,Se",5,2.6489000000000003,0.299795009285714,-1.220585235250667,3.4172040831266353,28
In-Se,mp-1192992,InH4CSeO7,"C,H,In,O,Se",5,3.4718,0.046321039913500006,-1.442822691000743,3.152889844267003,28
In-Se,mp-1210406,NaInH12(SeO7)2,"H,In,Na,O,Se",5,3.6739,0.0,-1.362639105257782,2.741414164922439,60
In-Se,mp-1210806,NaInH6(SeO4)2,"H,In,Na,O,Se",5,2.4287,0.6745993736154511,-0.7564894686240821,2.516195622699268,36
In-Se,mp-1223912,InGaAg2(TeSe)2,"Ag,Ga,In,Se,Te",5,1.0227,0.022087895624995003,-0.43596050914063106,5.557734420707153,8
In-Se,mp-1224180,InGaCu2(TeSe)2,"Cu,Ga,In,Se,Te",5,0.045199999999999005,0.030783188124999004,-0.43921763976562606,5.560215041427205,8
In-Se,mp-1204093,InH12C4Se2Cl3,"C,Cl,H,In,Se",5,2.9381,0.005891370079308,-0.43586508176609806,2.323651482368127,176
In-Se,mp-1223732,InGaCuAgSe4,"Ag,Cu,Ga,In,Se",5,0.0024000000000000002,0.0054132974999980005,-0.5480250720312511,5.446100613532176,8
In-Se,mp-1201000,InH10C2SeCl3O2,"C,Cl,H,In,O,Se",6,3.3684,0.025325578676905002,-0.8160577877768651,2.264680615831508,152
In-Se,mp-19907,In2Se3,"In,Se",2,0.0,0.317433303666664,-0.369254164104168,5.318409108605309,5
In-Se,mp-1017565,In2Se3,"In,Se",2,0.10449999999999901,0.038382588333334,-0.648304879437498,5.736014636401468,5
In-Se,mp-20830,In2Se3,"In,Se",2,0.0,0.530390657666664,-0.15629681010416901,6.070792331316427,5
In-Se,mp-612740,In2Se3,"In,Se",2,0.9903000000000001,0.0,-0.686687467770832,5.191105833931657,30
In-Se,mp-672673,In2Se3,"In,Se",2,0.9081,0.407347159,-0.27934030877083404,3.727287401694141,30
In-Se,mp-627397,In2Se,"In,Se",2,0.0,0.09499445958333201,-0.35615654843750105,5.689152942585251,24
In-Se,mp-568032,Cd(InSe2)2,"Cd,In,Se",3,0.870799999999999,0.004248491428571,-0.830078093244046,5.309090468252805,7
In-Se,mp-1223793,In2AsSe,"As,In,Se",3,0.0,0.129588698749998,-0.40302946039062704,4.86091315273497,4
In-Se,mp-38170,Cd(InSe2)2,"Cd,In,Se",3,0.0,0.204442055714285,-0.629884528958332,5.9111150499456855,7
In-Se,mp-34169,Zn(InSe2)2,"In,Se,Zn",3,0.8613000000000001,0.00028734142857200003,-0.860881256101188,5.258549329430289,7
In-Se,mp-568661,Cd(InSe2)2,"Cd,In,Se",3,0.7742,0.0027124400000000004,-0.8316141446726181,5.344915983904432,7
In-Se,mp-1173039,In2AsSe,"As,In,Se",3,0.0,0.131362831249997,-0.401255327890627,4.828375562334803,8
In-Se,mp-1232056,Mg(InSe2)2,"In,Mg,Se",3,0.9292,0.059252922500002005,-0.9434001325297611,4.740591374529663,14
In-Se,mp-1102524,In2Pd8Se,"In,Pd,Se",3,0.0,0.0,-0.43789426355113403,10.705148464636661,11
In-Se,mp-1212349,In2(SeO4)3,"In,O,Se",3,2.3097,0.0,-1.372148939139092,4.350813394148277,68
In-Se,mp-570411,K12In2Se9,"In,K,Se",3,1.5563,0.0,-1.247423321149003,2.936165457084861,92
In-Se,mp-1226990,Cd3(InSe3)2,"Cd,In,Se",3,1.0869,0.017880356363635,-0.8176388133996201,5.121932287073525,11
In-Se,mp-1078140,Mn(InSe2)2,"In,Mn,Se",3,0.0,0.031641861190475004,-0.7302497405808751,4.837884419632604,7
In-Se,mp-1078086,In2Ni3Se2,"In,Ni,Se",3,0.0,0.031226062857140004,-0.355474801160712,7.7980221906279095,7
In-Se,mp-1222074,Mn2In2Se5,"In,Mn,Se",3,0.0,0.007273755370370001,-0.796397920845707,5.195966363253649,9
In-Se,mp-1222200,Mg(InSe2)2,"In,Mg,Se",3,0.0,0.003944007857143,-0.9987090471726201,4.835376779113635,7
In-Se,mp-1218192,Ta3(InSe3)2,"In,Se,Ta",3,0.0,0.009914429999998,-0.7811436173977261,7.546059992702031,11
In-Se,mp-1006591,Mg(InSe2)2,"In,Mg,Se",3,0.798099999999999,0.0,-1.002653055029763,4.8260092163129364,28
In-Se,mp-1224455,In2(PSe3)3,"In,P,Se",3,0.7749,0.00325070660714,-0.351013127356507,4.320180987930664,28
In-Se,mp-686581,In2(PSe3)3,"In,P,Se",3,0.9617999999999991,0.0,-0.354263833963648,4.539578440103723,56
In-Se,mp-1001017,Zn(InSe2)2,"In,Se,Zn",3,0.698599999999999,0.05922681285714201,-0.801941784672618,5.596876625435915,14
In-Se,mp-1001034,Mg(InSe2)2,"In,Mg,Se",3,9.999999999976698e-05,0.035784261785716004,-0.9668687932440471,5.030727186345626,14
In-Se,mp-1104359,In2CoSe4,"Co,In,Se",3,0.0,0.15580812142857,-0.42213596380952706,5.953763171328773,14
In-Se,mp-22587,Cd(InSe2)2,"Cd,In,Se",3,0.060699999999999005,0.040702380714285,-0.7936242039583321,5.633235215832755,14
In-Se,mp-676682,In2AsSe,"As,In,Se",3,0.0,0.132094836250001,-0.40052332289062403,4.8573296344067725,8
In-Se,mp-1232060,Mg(InSe2)2,"In,Mg,Se",3,0.34479999999999905,0.127284560714288,-0.875368494315475,5.25867274443831,56
In-Se,mp-686102,Tl3In2Se5,"In,Se,Tl",3,0.7207999999999991,0.0009677489999970001,-0.6119949357812631,6.925263857337469,80
In-Se,mp-1199125,In2Se2O7,"In,O,Se",3,2.8578,0.0,-1.5873975830018932,5.428309875751703,88
In-Se,mp-573635,Ba2In2Se5,"Ba,In,Se",3,1.2810000000000001,0.004777688749997001,-1.515504987089119,5.108878847773123,72
In-Se,mp-1232044,Mg(InSe2)2,"In,Mg,Se",3,0.0471,0.08034193428571601,-0.9223111207440471,4.958864126566584,28
In-Se,mp-1232047,Mg(InSe2)2,"In,Mg,Se",3,0.09199999999999901,0.121159232500002,-0.881493822529761,5.497170789981468,28
In-Se,mp-1232400,Mg(InSe2)2,"In,Mg,Se",3,0.0,0.32942934035714405,-0.6732237146726181,4.910736318709612,28
In-Se,mp-1104657,Eu(InSe2)2,"Eu,In,Se",3,0.0786,0.001532651190475,-1.215702009672618,5.679863215708287,14
In-Se,mp-3217066,Yb(InSe2)2,"In,Se,Yb",3,0.0,0.22539263583334002,-0.9877600694642861,6.6478202300919325,14
In-Se,mp-30325,In2(Se2O5)3,"In,O,Se",3,3.5380000000000003,0.0,-1.39122602575634,4.442191793975745,92
In-Se,mp-21733,Sr(InSe2)2,"In,Se,Sr",3,1.563699999999999,0.0,-1.260986248065475,5.022230095694609,56
In-Se,mp-21766,Ba(InSe2)2,"Ba,In,Se",3,1.572,0.0,-1.30214578860119,4.901912836591854,56
In-Se,mp-1025331,In2AgSe4,"Ag,In,Se",3,0.0,0.05601883090401501,-0.49541577952008703,5.207535637208343,7
In-Se,mp-1078168,In2CuSe4,"Cu,In,Se",3,0.0,0.044806968412697004,-0.518665067368551,5.2851939769819705,7
In-Se,mp-20731,In2HgSe4,"Hg,In,Se",3,0.6337,0.0,-0.587147221964284,6.005962725997882,7
In-Se,mp-22304,Cd(InSe2)2,"Cd,In,Se",3,0.956399999999999,0.0,-0.8343265846726181,5.299382669137637,7
In-Se,mp-22607,Zn(InSe2)2,"In,Se,Zn",3,0.9929000000000001,0.0,-0.86116859752976,5.288812570099574,7
In-Se,mp-1224081,In2CuSe3Br,"Br,Cu,In,Se",4,0.490799999999999,0.04982887563492001,-0.7573715293377961,4.962900321392075,7
In-Se,mp-1223937,In2CuAsSe2,"As,Cu,In,Se",4,0.0054,0.010255737499999001,-0.48976380177082,5.419845249616991,6
In-Se,mp-1192196,Ba7In2(Se3F4)2,"Ba,F,In,Se",4,1.198799999999999,0.025007988152175004,-2.940161132060688,5.184024530198335,23
In-Se,mp-1226645,Cr4In2(CuSe4)3,"Cr,Cu,In,Se",4,0.0,0.05378299089947,-0.6785089834027771,5.705671632382323,42
In-Se,mp-1193105,Ba4In2Te2Se5,"Ba,In,Se,Te",4,1.843299999999999,0.009866815865382001,-1.6687477975681082,5.378380071920395,26
In-Se,mp-1199715,K2In2P3Se10,"In,K,P,Se",4,1.5675,0.0,-0.76299131942349,3.891963504306067,68
In-Se,mp-1200516,In2Cu3(SeO3)6,"Cu,In,O,Se",4,0.389499999999999,0.0,-1.300407354048133,4.539139341404863,58
In-Se,mp-1201376,ZnIn2(SeO3)4,"In,O,Se,Zn",4,3.888599999999999,0.0,-1.523463289879386,4.308619763373439,38
In-Se,mp-1221617,MnIn2(SeS)2,"In,Mn,S,Se",4,0.0,0.068052636904761,-0.7722218782395971,4.577541545040877,7
In-Se,mp-1221756,MnIn2(SeS)2,"In,Mn,S,Se",4,0.0,0.084213612539681,-0.7560609026046771,4.753287236998388,7
In-Se,mp-1226894,CdIn2(SeS)2,"Cd,In,S,Se",4,0.0529,0.10415803964285701,-0.747742256145832,4.57286067075055,7
In-Se,mp-1224057,In2Ag3SbSe6,"Ag,In,Sb,Se",4,0.0,0.063762750624999,-0.367658102864581,6.765024707400173,12
In-Se,mp-1223776,In2AgSe3Cl,"Ag,Cl,In,Se",4,0.7235,0.010105687142850001,-0.677853729598209,5.316314930541755,14
In-Se,mp-1223994,In2AgSe3Br,"Ag,Br,In,Se",4,0.21809999999999902,0.028221252619049002,-0.7708357402901771,5.582280136918936,14
In-Se,mp-1224031,In2AgSe3I,"Ag,I,In,Se",4,0.030799999999999002,0.047565889910713005,-0.67568522814732,5.764030032221045,14
In-Se,mp-1213630,In2H5(SeO4)3,"H,In,O,Se",4,1.9055,0.43237779208807103,-0.9831842673461161,2.806897406341233,44
In-Se,mp-2901374,In2H5(SeO4)3,"H,In,O,Se",4,2.7498,0.43249192719695906,-0.692087981406248,3.254053325198974,44
In-Se,mp-1226914,CdIn2(SeS)2,"Cd,In,S,Se",4,0.6684000000000001,0.032103324642857,-0.819796971145831,5.159323242487663,14
In-Se,mp-1216619,TlIn2GaSe4,"Ga,In,Se,Tl",4,0.3027,0.046260901093749,-0.6379813521875021,6.00371741018108,8
In-Se,mp-1226840,CdIn2SeS3,"Cd,In,S,Se",4,1.2832,0.018445688749999002,-0.842241462596724,4.9145731800765535,14
In-Se,mp-1224609,In2Ga(CuSe2)3,"Cu,Ga,In,Se",4,0.7523000000000001,0.004506016666669,-0.55722721869791,5.465717565789669,24
In-Se,mp-1205220,In2Sb4Pb4Se13,"In,Pb,Sb,Se",4,0.6735000000000001,0.012792374057973002,-0.494119158745468,6.590383952789873,92
In-Se,mp-1213414,In2Bi4Pb4Se13,"Bi,In,Pb,Se",4,0.9121,0.01276624438406,-0.559328923854166,7.241042136978836,92
In-Se,mp-1198248,In2Bi3Se7I,"Bi,I,In,Se",4,1.148699999999999,0.012250539038459001,-0.716893375172276,6.476221492240727,52
In-Se,mp-1201600,In2BiSe4I,"Bi,I,In,Se",4,1.4904,0.011739891249999001,-0.7547303947135411,5.68760151533766,32
In-Se,mp-1224181,In2CuSe3I,"Cu,I,In,Se",4,0.17669999999999902,0.028891410625000002,-0.703218356480654,5.084210090615466,7
In-Se,mp-1079491,LiIn2CuSe4,"Cu,In,Li,Se",4,0.0001,0.0039216218749990005,-0.8024477978645821,4.885169110714449,8
In-Se,mp-1223913,In2CuAgSe4,"Ag,Cu,In,Se",4,0.0032,0.004306511874997,-0.540193613281253,5.471385954911491,8
In-Se,mp-1190429,Na2In2GeSe6,"Ge,In,Na,Se",4,1.3672,0.0,-0.93781548001404,4.0946566279993,22
In-Se,mp-1191200,Li2In2GeSe6,"Ge,In,Li,Se",4,1.5416,0.017087044204545,-0.9442520171874991,4.375023988907741,22
In-Se,mp-1191817,Li2In2SiSe6,"In,Li,Se,Si",4,1.8159,0.006518487727272,-1.00564398809659,4.234307583555219,22
In-Se,mp-505607,In2Ag2GeSe6,"Ag,Ge,In,Se",4,0.43699999999999906,0.018397578636367002,-0.614902007339014,5.396807383214333,22
In-Se,mp-640614,In2Si(AgSe3)2,"Ag,In,Se,Si",4,0.47600000000000003,0.009403124545456,-0.673044789157196,5.288207860690376,22
In-Se,mp-1224053,In2CuAg(TeSe)2,"Ag,Cu,In,Se,Te",5,0.067899999999999,0.024869099374999003,-0.441075092265624,5.638061141463206,8
In-Se,mp-1205153,In2Sb2H16C4Se7N2,"C,H,In,N,Sb,Se",6,2.162,0.013067781772408001,-0.386954653173927,3.131540719011675,66
In-Se,mp-1184883,In3Se,"In,Se",2,0.0,0.152077868750001,-0.18628538726562302,6.342652951905388,4
In-Se,mp-1224175,In3CuSe5,"Cu,In,Se",3,0.22659999999999902,0.0016925080555480001,-0.627808700590277,5.409015905047498,9
In-Se,mp-1216735,Tl5In3Se8,"In,Se,Tl",3,0.748499999999999,0.0006549537499990001,-0.597319632968748,6.891582150550327,16
In-Se,mp-1216140,Zn(InSe2)3,"In,Se,Zn",3,0.0,0.130701832799482,-0.6718266954062491,4.905671737069051,10
In-Se,mp-541689,Na7In3Se8,"In,Na,Se",3,1.430499999999999,0.0,-1.119107745694445,3.9819313728104513,36
In-Se,mp-685385,Tl2In3Se5,"In,Se,Tl",3,0.44109999999999905,0.016299870749996,-0.657377493281254,6.450957548769768,80
In-Se,mp-1120727,TaIn3Se4,"In,Se,Ta",3,1.8217999999999992,0.101380992500001,-0.606074554197913,5.560938428735581,8
In-Se,mp-1120735,VIn3Se4,"In,Se,V",3,1.2782,0.10032942583333301,-0.6173359728645801,5.117376201261506,8
In-Se,mp-675930,In3AsSe3,"As,In,Se",3,0.39369999999999905,0.019428375714287002,-0.582065474479171,4.898833700400892,14
In-Se,mp-1224020,In3AsSe3,"As,In,Se",3,0.0,0.013718575714285001,-0.587775274479172,4.934964354298386,7
In-Se,mp-1216567,TlIn3Se4,"In,Se,Tl",3,0.377,0.039846046874998,-0.6349747476562511,6.06046192136013,8
In-Se,mp-1215418,ZnIn3AsSe4,"As,In,Se,Zn",4,0.8177999999999991,0.0034937088888880004,-0.715063079652777,5.013405840000513,9
In-Se,mp-1229179,AlIn3(CuSe2)4,"Al,Cu,In,Se",4,0.0425,0.005806414999998,-0.60010793765625,5.297212925493132,16
In-Se,mp-1345578,AlIn3(CuSe2)4,"Al,Cu,In,Se",4,0.0,1.011851450624998,0.40593709796874905,5.297212194058168,16
In-Se,mp-1224106,In3Cu(AsSe)2,"As,Cu,In,Se",4,0.0,0.006607821874997001,-0.46553428414062703,5.451675051557251,8
In-Se,mp-21705,K2In3AgSe6,"Ag,In,K,Se",4,1.489199999999999,0.0,-0.9816662723107631,4.575631956806841,48
